STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,siec,Standard international energy product classification (SIEC),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2018,,30241.653,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2019,,28807.953,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2020,,28501.585,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2021,,29521.502,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2022,,26383.505,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2023,,28064.650,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2014,,94238.272,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2015,,95219.341,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2016,,99899.020,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2017,,104374.815,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2018,,108970.234,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2019,,104995.829,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2020,,102502.369,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2021,,109024.827,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2022,,103483.017,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2023,,97035.631,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2014,,21749.038,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2015,,22542.371,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2016,,22371.881,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2017,,23362.560,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2018,,22670.814,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2019,,22447.447,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2020,,20877.003,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2021,,20878.132,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2022,,21196.935,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2023,,20485.643,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2014,,31378.656,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2015,,31633.671,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2016,,31504.390,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2017,,33198.650,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2018,,33454.778,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2019,,33052.581,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2020,,32174.534,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2021,,34208.754,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2022,,31563.630,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2023,,30675.169,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2014,,13287.293,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2015,,14744.285,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2016,,15313.003,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2017,,15615.634,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2018,,15387.931,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2019,,15274.777,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2020,,15875.521,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2021,,16124.581,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2022,,16280.771,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2023,,15756.649,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2014,,48581.330,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2015,,46267.570,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2016,,48251.609,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2017,,49373.801,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2018,,50095.498,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2019,,48807.153,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2020,,44419.328,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2021,,46797.276,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2022,,45200.662,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2023,,44522.981,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2014,,6527.886,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2015,,6479.797,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2016,,6698.763,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2017,,6890.862,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2018,,6821.909,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2019,,6716.129,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2020,,6331.795,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2021,,6538.697,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2022,,6356.188,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2023,,6060.213,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2014,,16095.663,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2015,,16807.040,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2016,,16954.175,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2017,,17842.999,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2018,,17486.510,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2019,,16972.757,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2020,,16417.660,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2021,,17770.101,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2022,,16592.476,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2023,,16410.021,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2014,,119587.269,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2015,,128687.444,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2016,,136084.750,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2017,,146762.539,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2018,,144189.468,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2019,,145616.384,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2020,,146144.231,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2021,,159031.445,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2022,,155395.318,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2023,,157714.363,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2014,,105759.796,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2015,,92990.131,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2016,,91706.406,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2017,,89516.625,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2018,,93550.622,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2019,,89520.123,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2020,,86551.030,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UK,United Kingdom,2014,,176632.008,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UK,United Kingdom,2015,,180003.492,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UK,United Kingdom,2016,,177369.306,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UK,United Kingdom,2017,,174572.870,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UK,United Kingdom,2018,,174024.392,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UK,United Kingdom,2019,,170540.288,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2014,,2215.126,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2015,,2520.271,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2016,,2699.478,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2017,,2562.653,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2018,,2581.860,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2019,,2666.421,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2020,,2662.957,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2021,,2885.557,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2022,,2658.464,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2023,,2549.952,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,PEC2020-2030,Primary energy consumption (Europe 2020-2030),TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2014,,5936.371,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,PEC2020-2030,Primary energy consumption (Europe 2020-2030),TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2015,,6113.933,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,PEC2020-2030,Primary energy consumption (Europe 2020-2030),TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2016,,6691.273,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,PEC2020-2030,Primary energy consumption (Europe 2020-2030),TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2017,,6691.094,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,PEC2020-2030,Primary energy consumption (Europe 2020-2030),TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2018,,7379.331,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,PEC2020-2030,Primary energy consumption (Europe 2020-2030),TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2019,,7136.966,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,PEC2020-2030,Primary energy consumption (Europe 2020-2030),TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2020,,7003.141,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,PEC2020-2030,Primary energy consumption (Europe 2020-2030),TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2021,,7282.862,,,,,
